"Monsterb.zip","MONSTERB","MONSTERB","fbneo",
"Monymony.zip","MONYMONY","MONYMONY","fbneo",
"Moo.zip","MOO","MOO","fbneo",
"Moomesa.zip","WILD WEST C.O.W.-BOYS OF MOO MESA (VER EAB)","WILD WEST C.O.W.-BOYS OF MOO MESA (VER EAB)","fbneo",
"Moonal2.zip","MOON ALIEN PART 2","MOON ALIEN PART 2","fbneo",
"Mooncrsb.zip","MOON CRESTA (BOOTLEG SET 1)","MOON CRESTA (BOOTLEG SET 1)","fbneo",
"Mooncrsg.zip","MOONCRSG","MOONCRSG","fbneo",
"Mooncrst.zip","MOON CRESTA (NICHIBUTSU)","MOON CRESTA (NICHIBUTSU)","fbneo",
"Moonqsr.zip","MOON QUASAR","MOON QUASAR","fbneo",
"Motorace.zip","MOTORACE USA","MOTORACE USA","fbneo",
"Motos.zip","MOTOS","MOTOS","fbneo",
"Mp_Gaxe2.zip","MP_GAXE2","MP_GAXE2","fbneo",
"Mp_Sonic.zip","MP_SONIC","MP_SONIC","fbneo",
"Mp_Sor2.zip","MP_SOR2","MP_SOR2","fbneo",
"Mpatrol.zip","MPATROL","MPATROL","fbneo",
"Mpatrolw.zip","MOON PATROL (WILLIAMS)","MOON PATROL (WILLIAMS)","fbneo",
"Mplanets.zip","MAD PLANETS","MAD PLANETS","fbneo",
"Mranger.zip","MOON RANGER (BOOTLEG OF MOON PATROL)","MOON RANGER (BOOTLEG OF MOON PATROL)","fbneo",
"Mrdo.zip","MR. DO!","MR. DO!","fbneo",
"Mrdot.zip","MR. DO! (TAITO LICENSE)","MR. DO! (TAITO LICENSE)","fbneo",
"Mrdrillr.zip","MRDRILLR","MRDRILLR","fbneo",
"Mrdu.zip","MR. DU!","MR. DU!","fbneo",
"Mrlo.zip","MR. LO!","MR. LO!","fbneo",
"Msh.zip","MARVEL SUPER HEROES (951024 EURO)","MARVEL SUPER HEROES (951024 EURO)","fbneo",
"Mshvsf.zip","MARVEL SUPER HEROES VS STREET FIGHTER (970625 EURO)","MARVEL SUPER HEROES VS STREET FIGHTER (970625 EURO)","fbneo",
"Mslug3.zip","METAL SLUG 3 (NGM-2560)","METAL SLUG 3 (NGM-2560)","fbneo",
"Mslug4h.zip","METAL SLUG 4 (NGH-2630)","METAL SLUG 4 (NGH-2630)","fbneo",
"Mslug5.zip","METAL SLUG 5 (NGM-2680)","METAL SLUG 5 (NGM-2680)","fbneo",
"Mslug6.zip","MSLUG6","MSLUG6","fbneo",
"Mslugx.zip","METAL SLUG X - SUPER VEHICLE-001 (NGM-2500)(NGH-2500)","METAL SLUG X - SUPER VEHICLE-001 (NGM-2500)(NGH-2500)","fbneo",
"Mspacatk.zip","MSPACATK","MSPACATK","fbneo",
"Mspacman.zip","MS PACMAN","MS PACMAN","fbneo",
"Mtlchampa.zip","MARTIAL CHAMPION (VER AAA)","MARTIAL CHAMPION (VER AAA)","fbneo",
"Mtrap.zip","MTRAP","MTRAP","fbneo",
"Mtwins.zip","MEGA TWINS (CHIKI CHIKI BOYS 900619 ETC)","MEGA TWINS (CHIKI CHIKI BOYS 900619 ETC)","fbneo",
"Mutation Nation.zip","MUTATION NATION","MUTATION NATION","fbneo",
"Mvsc2.zip","MVSC2","MVSC2","fbneo",
"Mvscu.zip","MARVEL VS CAPCOM - CLASH OF SUPER HEROES (980123 USA)","MARVEL VS CAPCOM - CLASH OF SUPER HEROES (980123 USA)","fbneo",
"Mwalk.zip","MICHAEL JACKSON'S MOONWALKER (SET 3, WORLD, FD1094/8751 317-0159)","MICHAEL JACKSON'S MOONWALKER (SET 3, WORLD, FD1094/8751 317-0159)","fbneo",
"Myhero.zip","MY HERO (US, NOT ENCRYPTED)","MY HERO (US, NOT ENCRYPTED)","fbneo",
"Mysticri.zip","MYSTICRI","MYSTICRI","fbneo",
"Mystston.zip","MYSTERIOUS STONES - DR. JOHN'S ADVENTURE","MYSTERIOUS STONES - DR. JOHN'S ADVENTURE","fbneo",
"Mystwarr.zip","MYSTIC WARRIORS (VER EAA)","MYSTIC WARRIORS (VER EAA)","fbneo",
"Nam-1975.zip","NAM-1975","NAM-1975","fbneo",
"Namcopac.zip","NAMCOPAC","NAMCOPAC","fbneo",
"Narc.zip","NARC (REV 7.00)","NARC (REV 7.00)","fbneo",
"Nastar.zip","NASTAR (WORLD)","NASTAR (WORLD)","fbneo",
"Naughtyb.zip","NAUGHTY BOY","NAUGHTY BOY","fbneo",
"Nbahangt.zip","NBA HANGTIME (VER L1.3 10/10/96)","NBA HANGTIME (VER L1.3 10/10/96)","fbneo",
"Nbajam.zip","NBA JAM (REV 3.01 4/07/93)","NBA JAM (REV 3.01 4/07/93)","fbneo",
"Nbbatman.zip","NINJA BASEBALL BATMAN (WORLD)","NINJA BASEBALL BATMAN (WORLD)","fbneo",
"Nemesis.zip","NEMESIS (ROM VERSION)","NEMESIS (ROM VERSION)","fbneo",
"Nemo.zip","NEMO (90 11 30 ETC)","NEMO (90 11 30 ETC)","fbneo",
"Neo Bomberman.zip","NEO BOMBERMAN","NEO BOMBERMAN","fbneo",
"Neo Drift Out - New Technology.zip","NEO DRIFT OUT - NEW TECHNOLOGY","NEO DRIFT OUT - NEW TECHNOLOGY","fbneo",
"Neo Mr.zip","NEO MR","NEO MR","fbneo",
"Neo Turf Masters.zip","NEO TURF MASTERS","NEO TURF MASTERS","fbneo",
"Neocup98.zip","NEO-GEO CUP '98 - THE ROAD TO THE VICTORY","NEO-GEO CUP '98 - THE ROAD TO THE VICTORY","fbneo",
"Nibbler.zip","NIBBLER (REV 9)","NIBBLER (REV 9)","fbneo",
"Nibblera.zip","NIBBLER (REV 9, ALTERNATE SET)","NIBBLER (REV 9, ALTERNATE SET)","fbneo",
"Night Warriors - Darkstalker'.zip","NIGHT WARRIORS - DARKSTALKER'","NIGHT WARRIORS - DARKSTALKER'","fbneo",
"Night Warriors - Darkstalker's.7z","NIGHT WARRIORS - DARKSTALKER'S","NIGHT WARRIORS - DARKSTALKER'S","fbneo",
"Nightmare In The Dark.zip","NIGHTMARE IN THE DARK","NIGHTMARE IN THE DARK","fbneo",
"Ninja Combat.zip","NINJA COMBAT","NINJA COMBAT","fbneo",
"Ninja Commando.zip","NINJA COMMANDO","NINJA COMMANDO","fbneo",
"Ninja Master’S - Haō Ninpō Jō.zip","NINJA MASTER’S - HAŌ NINPŌ JŌ","NINJA MASTER’S - HAŌ NINPŌ JŌ","fbneo",
"Ninjak.zip","THE NINJA KIDS (WORLD)","THE NINJA KIDS (WORLD)","fbneo",
"Ninjamas.zip","NINJA MASTER'S - HAOH-NINPO-CHO","NINJA MASTER'S - HAOH-NINPO-CHO","fbneo",
"Nitedrvr.zip","NIGHT DRIVER","NIGHT DRIVER","fbneo",
"Nmaster.zip","ONI - THE NINJA MASTER (JAPAN)","ONI - THE NINJA MASTER (JAPAN)","fbneo",
"Nova2001.zip","NOVA 2001 (JAPAN)","NOVA 2001 (JAPAN)","fbneo",
"Nrallyx.zip","NEW RALLY X","NEW RALLY X","fbneo",
"Nslasherj.zip","NIGHT SLASHERS (JAPAN REV 1.2, DE-0397-0 PCB)","NIGHT SLASHERS (JAPAN REV 1.2, DE-0397-0 PCB)","fbneo",
"Nspirit.zip","NINJA SPIRIT (WORLD)","NINJA SPIRIT (WORLD)","fbneo",
"Nss_Con3.zip","NSS_CON3","NSS_CON3","fbneo",
"Nss_Rob3.zip","NSS_ROB3","NSS_ROB3","fbneo",
"Nstocker.zip","NSTOCKER","NSTOCKER","fbneo",
"Numanath.zip","NUMAN ATHLETICS (WORLD)","NUMAN ATHLETICS (WORLD)","fbneo",
"Offroad.zip","OFFROAD","OFFROAD","fbneo",
"Offroadt.zip","OFFROADT","OFFROADT","fbneo",
"Offtwall.zip","OFFTWALL","OFFTWALL","fbneo",
"Omegrace.zip","OMEGA RACE (SET 1)","OMEGA RACE (SET 1)","fbneo",
"Openice.zip","2 ON 2 OPEN ICE CHALLENGE (REV 1.21)","2 ON 2 OPEN ICE CHALLENGE (REV 1.21)","fbneo",
"Opwolf.zip","OPERATION WOLF (WORLD, SET 1)","OPERATION WOLF (WORLD, SET 1)","fbneo",
"Opwolf3.zip","OPERATION WOLF 3 (WORLD)","OPERATION WOLF 3 (WORLD)","fbneo",
"Ordyne.zip","ORDYNE (WORLD)","ORDYNE (WORLD)","fbneo",
"Oscar.zip","PSYCHO-NICS OSCAR (WORLD REVISION 0)","PSYCHO-NICS OSCAR (WORLD REVISION 0)","fbneo",
"Osman.zip","OSMAN (WORLD)","OSMAN (WORLD)","fbneo",
"Outfxies.zip","THE OUTFOXIES (WORLD, OU2)","THE OUTFOXIES (WORLD, OU2)","fbneo",
"Outrun.zip","OUT RUN (SITDOWN/UPRIGHT, REV B)","OUT RUN (SITDOWN/UPRIGHT, REV B)","fbneo",
"Over Top.zip","OVER TOP","OVER TOP","fbneo",
"P47.zip","P-47 - THE PHANTOM FIGHTER (WORLD)","P-47 - THE PHANTOM FIGHTER (WORLD)","fbneo",
"Pacland.zip","PAC-LAND (WORLD)","PAC-LAND (WORLD)","fbneo",
"Paclandn.zip","PACLANDN","PACLANDN","fbneo",
"Pacman.zip","PAC-MAN (MIDWAY)","PAC-MAN (MIDWAY)","fbneo",
"Pacmanbl.zip","PAC-MAN (BOOTLEG ON GALAXIAN HARDWARE, SET 1)","PAC-MAN (BOOTLEG ON GALAXIAN HARDWARE, SET 1)","fbneo",
"Pacmanjp.zip","PACMANJP","PACMANJP","fbneo",
"Pacmod.zip","PAC-MAN (MIDWAY, HARDER)","PAC-MAN (MIDWAY, HARDER)","fbneo",
"Pacnpal.zip","PAC & PAL","PAC & PAL","fbneo",
"Pacplus.zip","PAC-MAN PLUS","PAC-MAN PLUS","fbneo",
"Palamed.zip","PALAMEDES (US)","PALAMEDES (US)","fbneo",
"Pang! 3.zip","PANG! 3","PANG! 3","fbneo",
"Pang.zip","PANG (WORLD)","PANG (WORLD)","fbneo",
"Panic Bomber.zip","PANIC BOMBER","PANIC BOMBER","fbneo",
"Panic.zip","PANIC","PANIC","fbneo",
"Panica.zip","PANICA","PANICA","fbneo",
"Paperboy.zip","PAPERBOY","PAPERBOY","fbneo",
"Pbaction.zip","PINBALL ACTION (SET 1)","PINBALL ACTION (SET 1)","fbneo",
"Pbchmp95.zip","PBCHMP95","PBCHMP95","fbneo",
"Pbobble.zip","PUZZLE BOBBLE (JAPAN, B-SYSTEM)","PUZZLE BOBBLE (JAPAN, B-SYSTEM)","fbneo",
"Pengo.zip","PENGO (SET 1 REV C, ENCRYPTED)","PENGO (SET 1 REV C, ENCRYPTED)","fbneo",
"Pengoa.zip","PENGOA","PENGOA","fbneo",
"Penta.zip","PENTA","PENTA","fbneo",
"Pepper2.zip","PEPPER2","PEPPER2","fbneo",
"Peterpak.zip","PETERPAK","PETERPAK","fbneo",
"Phantom2.zip","PHANTOM2","PHANTOM2","fbneo",
"Phoenix.zip","PHOENIX (AMSTAR)","PHOENIX (AMSTAR)","fbneo",
"Phoenix3.zip","PHOENIX (T.P.N. BOOTLEG)","PHOENIX (T.P.N. BOOTLEG)","fbneo",
"Phoenixt.zip","PHOENIX (TAITO)","PHOENIX (TAITO)","fbneo",
"Pigout.zip","PIGOUT","PIGOUT","fbneo",
"Pingpong.zip","KONAMI'S PING-PONG","KONAMI'S PING-PONG","fbneo",
"Pioneer Laseractive Bios V1.zip","PIONEER LASERACTIVE BIOS V1","PIONEER LASERACTIVE BIOS V1","fbneo",
"Piranha.zip","PIRANHA","PIRANHA","fbneo",
"Pisces.zip","PISCES","PISCES","fbneo",
"Pistoldm.zip","PISTOL DAIMYO NO BOUKEN (JAPAN)","PISTOL DAIMYO NO BOUKEN (JAPAN)","fbneo",
"Pitfall2.zip","PITFALL II (315-5093)","PITFALL II (315-5093)","fbneo",
"Pitfight.zip","PIT FIGHTER (REV 9)","PIT FIGHTER (REV 9)","fbneo",
"Pleasure Goal - 5On5 Mini Soccer.zip","PLEASURE GOAL - 5ON5 MINI SOCCER","PLEASURE GOAL - 5ON5 MINI SOCCER","fbneo",
"Pleiads.zip","PLEIADS (TEHKAN)","PLEIADS (TEHKAN)","fbneo",
"Pleitek.zip","PLEITEK","PLEITEK","fbneo",
"Plotting.zip","PLOTTING (WORLD SET 1)","PLOTTING (WORLD SET 1)","fbneo",
"Pnickies.zip","PNICKIES","PNICKIES","fbneo",
"Pochi & Nyaa.zip","POCHI & NYAA","POCHI & NYAA","fbneo",
"Ponpoko.zip","PONPOKO","PONPOKO","fbneo",
"Pool.zip","POOL","POOL","fbneo",
"Pootan.zip","POOTAN","POOTAN","fbneo",
"Pooyan.zip","POOYAN","POOYAN","fbneo",
"Pop 'N Bounce.zip","POP 'N BOUNCE","POP 'N BOUNCE","fbneo",
"Popeye.zip","POPEYE (REVISION D)","POPEYE (REVISION D)","fbneo",
"Popeyebl.zip","POPEYE (BOOTLEG)","POPEYE (BOOTLEG)","fbneo",
"Popflame.zip","POP FLAMER (PROTECTED)","POP FLAMER (PROTECTED)","fbneo",
"Pow.zip","P.O.W. - PRISONERS OF WAR (US VERSION 1)","P.O.W. - PRISONERS OF WAR (US VERSION 1)","fbneo",
"Power Instinct 4 - Matrimelee.zip","POWER INSTINCT 4 - MATRIMELEE","POWER INSTINCT 4 - MATRIMELEE","fbneo",
"Power Spikes Ii.zip","POWER SPIKES II","POWER SPIKES II","fbneo",
"Powered Gear - Strategic Variant Armor Equipment.zip","POWERED GEAR - STRATEGIC VARIANT ARMOR EQUIPMENT","POWERED GEAR - STRATEGIC VARIANT ARMOR EQUIPMENT","fbneo",
"Powerins.zip","POWER INSTINCT (USA)","POWER INSTINCT (USA)","fbneo",
"Prehisle.zip","PREHISTORIC ISLE IN 1930 (WORLD, SET 1)","PREHISTORIC ISLE IN 1930 (WORLD, SET 1)","fbneo",
"Prehistoric Isle 2.zip","PREHISTORIC ISLE 2","PREHISTORIC ISLE 2","fbneo",
"Primrage20.zip","PRIMRAGE20","PRIMRAGE20","fbneo",
"Progear.zip","PROGEAR (010117 USA)","PROGEAR (010117 USA)","fbneo",
"Psychos.zip","PSYCHO SOLDIER (US)","PSYCHO SOLDIER (US)","fbneo",
"Puckman.zip","PUCK MAN (JAPAN SET 1)","PUCK MAN (JAPAN SET 1)","fbneo",
"Pulsar.zip","PULSAR","PULSAR","fbneo",
"Pulstar.zip","PULSTAR","PULSTAR","fbneo",
"Punchout.zip","PUNCH-OUT!! (REV B)","PUNCH-OUT!! (REV B)","fbneo",
"Punisher, The.zip","PUNISHER, THE","PUNISHER, THE","fbneo",
"Punisher.zip","PUNISHER","PUNISHER","fbneo",
"Punkshot.zip","PUNK SHOT (US 4 PLAYERS)","PUNK SHOT (US 4 PLAYERS)","fbneo",
"Puyopuy2.zip","PUYO PUYO 2 (JAPAN)","PUYO PUYO 2 (JAPAN)","fbneo",
"Puzz Loop 2.zip","PUZZ LOOP 2","PUZZ LOOP 2","fbneo",
"Puzzle Bobble 2.zip","PUZZLE BOBBLE 2","PUZZLE BOBBLE 2","fbneo",
"Puzzle Bobble.zip","PUZZLE BOBBLE","PUZZLE BOBBLE","fbneo",
"Puzzle De Conie.zip","PUZZLE DE CONIE","PUZZLE DE CONIE","fbneo",
"Puzzle De Pon! R.zip","PUZZLE DE PON! R","PUZZLE DE PON! R","fbneo",
"Puzzle De Pon!.zip","PUZZLE DE PON!","PUZZLE DE PON!","fbneo",
"Puzzled.zip","PUZZLED","PUZZLED","fbneo",
"Puzznic.zip","PUZZNIC (WORLD)","PUZZNIC (WORLD)","fbneo",
"Pwrinst2.zip","POWER INSTINCT 2 (USA, VER. 94/04/08)","POWER INSTINCT 2 (USA, VER. 94/04/08)","fbneo",
"Pyros.zip","PYROS (US)","PYROS (US)","fbneo",
"Qbert.zip","QBERT (US SET 1)","QBERT (US SET 1)","fbneo",
"Qbertjp.zip","QBERTJP","QBERTJP","fbneo",
"Qbertqub.zip","QBERT'S QUBES","QBERT'S QUBES","fbneo",
"Qix.zip","QIX (REV 2)","QIX (REV 2)","fbneo",
"Qix2.zip","QIX II (TOURNAMENT)","QIX II (TOURNAMENT)","fbneo",
"Quantum.zip","QUANTUM (REV 2)","QUANTUM (REV 2)","fbneo",
"Quantum2.zip","QUANTUM2","QUANTUM2","fbneo",
"Quartet.zip","QUARTET (REV A, 8751 317-UNKNOWN)","QUARTET (REV A, 8751 317-UNKNOWN)","fbneo",
"Quiz & Dragons - Capcom Quiz Game.zip","QUIZ & DRAGONS - CAPCOM QUIZ GAME","QUIZ & DRAGONS - CAPCOM QUIZ GAME","fbneo",
"Quiz Nanairo Dreams - Nijiirochou No Kiseki.zip","QUIZ NANAIRO DREAMS - NIJIIROCHOU NO KISEKI","QUIZ NANAIRO DREAMS - NIJIIROCHOU NO KISEKI","fbneo",
"Quiz Tonosama No Yabou 2 - Zenkoku-Ban.zip","QUIZ TONOSAMA NO YABOU 2 - ZENKOKU-BAN","QUIZ TONOSAMA NO YABOU 2 - ZENKOKU-BAN","fbneo",
"S1945.zip","STRIKERS 1945 (WORLD)","STRIKERS 1945 (WORLD)","fbneo",
"S1945iii.zip","STRIKERS 1945 III (WORLD) / STRIKERS 1999 (JAPAN)","STRIKERS 1945 III (WORLD) / STRIKERS 1999 (JAPAN)","fbneo",
"S1945p.zip","STRIKERS 1945 PLUS","STRIKERS 1945 PLUS","fbneo",
"Sailormn.zip","SAILORMN","SAILORMN","fbneo",
"Sailormnoj.zip","PRETTY SOLDIER SAILOR MOON (VER. 95/03/21, JAPAN)","PRETTY SOLDIER SAILOR MOON (VER. 95/03/21, JAPAN)","fbneo",
"Salmndr2.zip","SALMNDR2","SALMNDR2","fbneo",
"Samsh5sp.zip","SAMURAI SHODOWN V SPECIAL / SAMURAI SPIRITS ZERO SPECIAL (NGM-2720)","SAMURAI SHODOWN V SPECIAL / SAMURAI SPIRITS ZERO SPECIAL (NGM-2720)","fbneo",
"Samsho.zip","SAMSHO","SAMSHO","fbneo",
"Samsho3.zip","SAMURAI SHODOWN III / SAMURAI SPIRITS - ZANKUROU MUSOUKEN (NGM-087)","SAMURAI SHODOWN III / SAMURAI SPIRITS - ZANKUROU MUSOUKEN (NGM-087)","fbneo",
"Samurai Shodown IV - Amakusa's.zip","Samurai Shodown IV - Amakusa's","Samurai Shodown IV - Amakusa's","fbneo",
"Samurai Showdown V Special.zip","Samurai Showdown V Special","Samurai Showdown V Special","fbneo",
"Samurai Showdown V.zip","Samurai Showdown V","Samurai Showdown V","fbneo",
"Shiryu2.zip","SHIRYU2","SHIRYU2","fbneo",
"Shock Troopers 2Nd Squad.zip","SHOCK TROOPERS 2ND SQUAD","SHOCK TROOPERS 2ND SQUAD","fbneo",
"Shock Troopers.zip","SHOCK TROOPERS","SHOCK TROOPERS","fbneo",
"Shollow.zip","SATAN'S HOLLOW (SET 1)","SATAN'S HOLLOW (SET 1)","fbneo",
"Shootout.zip","SHOOT OUT (US)","SHOOT OUT (US)","fbneo",
"Showdown.zip","SHOWDOWN","SHOWDOWN","fbneo",
"Shuuz.zip","SHUUZ (VERSION 8.0)","SHUUZ (VERSION 8.0)","fbneo",
"Sidearjp.zip","SIDEARJP","SIDEARJP","fbneo",
"Sidearms (2).zip","SIDEARMS (2)","SIDEARMS (2)","fbneo",
"Sidearms.zip","SIDEARMS","SIDEARMS","fbneo",
"Sidepckt.zip","SIDEPCKT","SIDEPCKT","fbneo",
"Sidetrac.zip","SIDETRAC","SIDETRAC","fbneo",
"Silentd.zip","SILENTD","SILENTD","fbneo",
"Silkworm.zip","SILK WORM (WORLD)","SILK WORM (WORLD)","fbneo",
"Simpsons.zip","SIMPSONS","SIMPSONS","fbneo",
"Sinistar.zip","SINISTAR (REVISION 3)","SINISTAR (REVISION 3)","fbneo",
"Skullfng.zip","SKULLFNG","SKULLFNG","fbneo",
"Skullxbo.zip","SKULLXBO","SKULLXBO","fbneo",
"Skyadvnt.zip","SKYADVNT","SKYADVNT","fbneo",
"Slyspy.zip","SLY SPY (US REVISION 4)","SLY SPY (US REVISION 4)","fbneo",
"Smashtv.zip","SMASHTV","SMASHTV","fbneo",
"Snakepit.zip","SNAKEPIT","SNAKEPIT","fbneo",
"Snakjack.zip","SNAKJACK","SNAKJACK","fbneo",
"Snapjack.zip","SNAPJACK","SNAPJACK","fbneo",
"Sncwgltd.zip","SNCWGLTD","SNCWGLTD","fbneo",
"Snowbros.zip","SNOWBROS","SNOWBROS","fbneo",
"Soccer Brawl.zip","SOCCER BRAWL","SOCCER BRAWL","fbneo",
"Soccer.zip","SOCCER","SOCCER","fbneo",
"Solarfox.zip","SOLAR FOX (UPRIGHT)","SOLAR FOX (UPRIGHT)","fbneo",
"Solarwar.zip","SOLARWAR","SOLARWAR","fbneo",
"Soldamj.zip","SOLDAM (JAPAN)","SOLDAM (JAPAN)","fbneo",
"Solomon.zip","SOLOMON","SOLOMON","fbneo",
"Sonic .zip","SONIC","SONIC","fbneo",
"Street Fighter Alpha.zip","STREET FIGHTER ALPHA","STREET FIGHTER ALPHA","fbneo",
"Super Muscle Bomber - The International Blowout.zip","SUPER MUSCLE BOMBER - THE INTERNATIONAL BLOWOUT","SUPER MUSCLE BOMBER - THE INTERNATIONAL BLOWOUT","fbneo",
"Super Sidekicks 2.zip","SUPER SIDEKICKS 2","SUPER SIDEKICKS 2","fbneo",
"Svc Chaos - SNK Vs Capcom Plus.zip","SVC CHAOS - SNK VS CAPCOM PLUS","SVC CHAOS - SNK VS CAPCOM PLUS","fbneo",
"Sxevious.zip","SXEVIOUS","SXEVIOUS","fbneo",
"Top Golf.zip","TOP GOLF","TOP GOLF","fbneo",
"Top Hunter - Roddy & Cathy.zip","TOP HUNTER - RODDY & CATHY","TOP HUNTER - RODDY & CATHY","fbneo",
"U.zip","U","U","fbneo",
"Vampire - The Night Warriors.zip","VAMPIRE - THE NIGHT WARRIORS","VAMPIRE - THE NIGHT WARRIORS","fbneo",
"Votrax.zip","VOTRAX","VOTRAX","fbneo",
"X-Men Vs.zip","X-MEN VS","X-MEN VS","fbneo",
"1942.zip","1942","1942","fbneo",
"2020 Super Baseball.zip","2020 SUPER BASEBALL","2020 SUPER BASEBALL","fbneo",
"88Games.zip","88GAMES","88GAMES","fbneo",
"Armored Warriors.Cps2.7z","ARMORED WARRIORS.CPS2","ARMORED WARRIORS.CPS2","fbneo",
"Blockout (2).zip","BLOCKOUT (2)","BLOCKOUT (2)","fbneo",
"Boothill (2).zip","BOOTHILL (2)","BOOTHILL (2)","fbneo",
"Breaker's.zip","BREAKER'S","BREAKER'S","fbneo",
"Commsega.zip","COMMSEGA","COMMSEGA","fbneo",
"Crater.zip","CRATER","CRATER","fbneo",
"Defender (2).zip","DEFENDER (2)","DEFENDER (2)","fbneo",
"Dimahoo.Cps2.7z","DIMAHOO.CPS2","DIMAHOO.CPS2","fbneo",
"Dominos (2).zip","DOMINOS (2)","DOMINOS (2)","fbneo",
"Dorunrun (2).zip","DORUNRUN (2)","DORUNRUN (2)","fbneo",
"Elim2 (2).zip","ELIM2 (2)","ELIM2 (2)","fbneo",
"Foodf (2).zip","FOODF (2)","FOODF (2)","fbneo",
"Friskyt (2).zip","FRISKYT (2)","FRISKYT (2)","fbneo",
"Irobot (2).zip","IROBOT (2)","IROBOT (2)","fbneo",
"Marble (2).zip","MARBLE (2)","MARBLE (2)","fbneo",
"Metal Slug - Super Vehicle-001.zip","METAL SLUG - SUPER VEHICLE-001","METAL SLUG - SUPER VEHICLE-001","fbneo",
"Mhavoc (2).zip","MHAVOC (2)","MHAVOC (2)","fbneo",
"Mighty! Pang.Cps2.7z","MIGHTY! PANG.CPS2","MIGHTY! PANG.CPS2","fbneo",
"Mpatrol (2).zip","MPATROL (2)","MPATROL (2)","fbneo",
"Pepper2 (2).zip","PEPPER2 (2)","PEPPER2 (2)","fbneo",
"Peterpak (2).zip","PETERPAK (2)","PETERPAK (2)","fbneo",
"Puzz Loop 2.Cps2.7z","PUZZ LOOP 2.CPS2","PUZZ LOOP 2.CPS2","fbneo",
"Quiz Nanairo Dreams - Nijiirochou No Kiseki.Cps2.7z","QUIZ NANAIRO DREAMS - NIJIIROCHOU NO KISEKI.CPS2","QUIZ NANAIRO DREAMS - NIJIIROCHOU NO KISEKI.CPS2","fbneo",
"Raiden.zip","RAIDEN (SET 1)","RAIDEN (SET 1)","fbneo",
"Rainbow.zip","Rainbow","Rainbow","fbneo",
"Rastan.zip","Rastan","Rastan","fbneo",
"Rbtapper.zip","Rbtapper","Rbtapper","fbneo",
"Reactor.zip","Reactor","Reactor","fbneo",
"Redbaron.zip","Redbaron","Redbaron","fbneo",
"Rfjet.zip","Rfjet","Rfjet","fbneo",
"Riot.zip","Riot","Riot","fbneo",
"Roadblst.zip","Roadblst","Roadblst","fbneo",
"Roadrunn (2).zip","ROADRUNN (2)","ROADRUNN (2)","fbneo",
"Robocop2.zip","Robocop2","Robocop2","fbneo",
"Robocopp.zip","Robocopp","Robocopp","fbneo",
"Robocop.zip","Robocop","Robocop","fbneo",
"Rodland.zip","Rodland","Rodland","fbneo",
"Rtype.zip","Rtype","Rtype","fbneo",
"Samurai Shodown.zip","Samurai Shodown","Samurai Shodown","fbneo",
"Sboblbob.zip","Sboblbob","Sboblbob","fbneo",
"Scramble.zip","Scramble","Scramble","fbneo",
"Scregg.zip","Scregg","Scregg","fbneo",
"Sonic Wings 3.zip","SONIC WINGS 3","SONIC WINGS 3","fbneo",
"Sonicwi2.zip","SONICWI2","SONICWI2","fbneo",
"Sonicwi3.zip","SONICWI3","SONICWI3","fbneo",
"Spacduel.zip","SPACDUEL","SPACDUEL","fbneo",
"Spacfurc.zip","SPACFURC","SPACFURC","fbneo",
"Spacfury.zip","SPACFURY","SPACFURY","fbneo",
"Sqixbl.zip","SQIXBL","SQIXBL","fbneo",
"Ssrdrjbd.zip","SSRDRJBD","SSRDRJBD","fbneo",
"Startrek.zip","STARTREK","STARTREK","fbneo",
"Starwars.zip","STARWARS","STARWARS","fbneo",
"Stdragon.zip","STDRAGON","STDRAGON","fbneo",
"Street Fighter Zero 2 Alpha.Cps2.7z","STREET FIGHTER ZERO 2 ALPHA.CPS2","STREET FIGHTER ZERO 2 ALPHA.CPS2","fbneo",
"Street Fighter Zero 2 Alpha.zip","STREET FIGHTER ZERO 2 ALPHA","STREET FIGHTER ZERO 2 ALPHA","fbneo",
"Strkforc.zip","STRKFORC","STRKFORC","fbneo",
"Stunrun2.zip","STUNRUN2","STUNRUN2","fbneo",
"Subs.zip","SUBS","SUBS","fbneo",
"Super Gem Fighter Mini Mix.Cps2.7z","SUPER GEM FIGHTER MINI MIX.CPS2","SUPER GEM FIGHTER MINI MIX.CPS2","fbneo",
"Super Street Fighter II Turbo.Cps2.7z","SUPER STREET FIGHTER II TURBO.CPS2","SUPER STREET FIGHTER II TURBO.CPS2","fbneo",
"Superman.zip","SUPERMAN","SUPERMAN","fbneo",
"Superqix.zip","SUPERQIX","SUPERQIX","fbneo",
"Suprmrio.zip","SUPRMRIO","SUPRMRIO","fbneo",
"Sutapper.zip","SUTAPPER","SUTAPPER","fbneo",
"Suzuka8h.zip","SUZUKA8H","SUZUKA8H","fbneo",
"Svc.zip","SVC","SVC","fbneo",
"Svolley.zip","SVOLLEY","SVOLLEY","fbneo",
"Swimmera.zip","SWIMMERA","SWIMMERA","fbneo",
"Swimmer.zip","SWIMMER","SWIMMER","fbneo",
"Sws92.zip","SWS92","SWS92","fbneo",
"Tacscan.zip","TAC/SCAN","TAC/SCAN","fbneo",
"Tapper.zip","TAPPER (BUDWEISER, 1/27/84)","TAPPER (BUDWEISER, 1/27/84)","fbneo",
"Targ.zip","TARG","TARG","fbneo",
"Temptube.zip","TEMPTUBE","TEMPTUBE","fbneo",
