path;name;Adult;Date;arcadesystemname;hidden;core;description;developer;emulator;famille;favorite;gameidSS;gametime;genre;genreid;hash;kid;lang;lastplayed;md5;mode;playcount;players;publisher;rating;ratio;region;rotation;sortname;tags;temporary;bezel;boxback;boxart;cartridge;extra1;fanart;image;magazine;manual;maps;marquee;mix;roundwheel;screenshot;titleshot;thumbnail;video;wheel;roundwheel
./Konamigx.Suposto-Mame.zip;KONAMIGX.SUPOSTO-MAME;false;;;false;;;;;;false;;0;;0;;false;;;;;0;;;;;;;;;;;;;;;;;;;;;;;./media/screenshots/Konamigx.Suposto-Mame-screenshot.png;;;;;
./Kotm2.Suposto-Mame.zip;KOTM2.SUPOSTO-MAME;false;;;false;;;;;;false;;0;;0;;false;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
./Kroozr.Mame.zip;KROOZR.MAME;false;;;false;;;;;;false;;0;;0;;false;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
./Krull.Mame.ZIP;KRULL.MAME;false;;;false;;;;;;false;;0;;0;;false;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
./Kungfub.Mame.ZIP;KUNGFUB.MAME;false;;;false;;;;;;false;;0;;0;;false;;;;;0;;;;;;;;;;./media/image/Kungfub.Mame-bezel.png;;./media/image/Kungfub.Mame-boxart.png;;./media/extras/Kungfub.Mame-extra1.png;./media/fanart/Kungfub.Mame-fanart.jpg;./media/image/Kungfub.Mame-image.png;;./media/manuals/Kungfub.Mame_(us).pdf;;./media/image/Kungfub.Mame-marquee.png;./media/image/Kungfub.Mame-image.png;./media/image/Kungfub.Mame-wheelround.png;./media/screenshots/Kungfub.Mame-screenshot.png;./media/image/Kungfub.Mame-titleshot.png;./media/image/Kungfub.Mame-boxart.png;./media/videos/Kungfub.Mame-video.mp4;./media/image/Kungfub.Mame-wheel.png;./media/image/Kungfub.Mame-wheelround.png
./Kungfum.Mame.ZIP;KUNGFUM.MAME;false;;;false;;;;;;false;;0;;0;;false;;;;;0;;;;;;;;;;./media/image/Kungfum.Mame-bezel.png;;./media/image/Kungfum.Mame-boxart.png;;./media/extras/Kungfum.Mame-extra1.png;./media/fanart/Kungfum.Mame-fanart.jpg;./media/image/Kungfum.Mame-image.png;;./media/manuals/Kungfum.Mame_(us).pdf;;./media/image/Kungfum.Mame-marquee.png;./media/image/Kungfum.Mame-image.png;./media/image/Kungfum.Mame-wheelround.png;./media/screenshots/Kungfum.Mame-screenshot.png;./media/image/Kungfum.Mame-titleshot.png;./media/image/Kungfum.Mame-boxart.png;./media/videos/Kungfum.Mame-video.mp4;./media/image/Kungfum.Mame-wheel.png;./media/image/Kungfum.Mame-wheelround.png
./Kungfum.Suposto-Mame.zip;KUNGFUM.SUPOSTO-MAME;false;;;false;;;;;;false;;0;;0;;false;;;;;0;;;;;;;;;;./media/image/Kungfum.Suposto-Mame-bezel.png;;./media/image/Kungfum.Suposto-Mame-boxart.png;;./media/extras/Kungfum.Suposto-Mame-extra1.png;./media/fanart/Kungfum.Suposto-Mame-fanart.jpg;./media/image/Kungfum.Suposto-Mame-image.png;;./media/manuals/Kungfum.Suposto-Mame_(us).pdf;;./media/image/Kungfum.Suposto-Mame-marquee.png;./media/image/Kungfum.Suposto-Mame-image.png;./media/image/Kungfum.Suposto-Mame-wheelround.png;./media/screenshots/Kungfum.Suposto-Mame-screenshot.png;./media/image/Kungfum.Suposto-Mame-titleshot.png;./media/image/Kungfum.Suposto-Mame-boxart.png;./media/videos/Kungfum.Suposto-Mame-video.mp4;./media/image/Kungfum.Suposto-Mame-wheel.png;./media/image/Kungfum.Suposto-Mame-wheelround.png
./Kurikint.Suposto-Mame.zip;KURIKINT.SUPOSTO-MAME;false;;;false;;;;;;false;;0;;0;;false;;;;;0;;;;;;;;;;./media/image/Kurikint.Suposto-Mame-bezel.png;;./media/image/Kurikint.Suposto-Mame-boxart.png;;./media/extras/Kurikint.Suposto-Mame-extra1.png;./media/fanart/Kurikint.Suposto-Mame-fanart.jpg;./media/image/Kurikint.Suposto-Mame-image.png;;./media/manuals/Kurikint.Suposto-Mame_(us).pdf;;./media/image/Kurikint.Suposto-Mame-marquee.png;./media/image/Kurikint.Suposto-Mame-image.png;./media/image/Kurikint.Suposto-Mame-wheelround.png;./media/screenshots/Kurikint.Suposto-Mame-screenshot.png;./media/image/Kurikint.Suposto-Mame-titleshot.png;./media/image/Kurikint.Suposto-Mame-boxart.png;./media/videos/Kurikint.Suposto-Mame-video.mp4;./media/image/Kurikint.Suposto-Mame-wheel.png;./media/image/Kurikint.Suposto-Mame-wheelround.png
./Kyukaidk.Suposto-Mame.zip;KYUKAIDK.SUPOSTO-MAME;false;;;false;;;;;;false;;0;;0;;false;;;;;0;;;;;;;;;;;;;;./media/extras/Kyukaidk.Suposto-Mame-extra1.png;;./media/image/Kyukaidk.Suposto-Mame-image.png;;;;;./media/image/Kyukaidk.Suposto-Mame-image.png;;./media/screenshots/Kyukaidk.Suposto-Mame-screenshot.png;./media/image/Kyukaidk.Suposto-Mame-titleshot.png;;./media/videos/Kyukaidk.Suposto-Mame-video.mp4;;
./Ladybug.Mame.ZIP;LADYBUG.MAME;false;;;false;;;;;;false;;0;;0;;false;;;;;0;;;;;;;;;;./media/image/Ladybug.Mame-bezel.png;;./media/image/Ladybug.Mame-boxart.png;;./media/extras/Ladybug.Mame-extra1.png;./media/fanart/Ladybug.Mame-fanart.jpg;./media/image/Ladybug.Mame-image.png;;;;./media/image/Ladybug.Mame-marquee.png;./media/image/Ladybug.Mame-image.png;./media/image/Ladybug.Mame-wheelround.png;./media/screenshots/Ladybug.Mame-screenshot.png;./media/image/Ladybug.Mame-titleshot.png;./media/image/Ladybug.Mame-boxart.png;./media/videos/Ladybug.Mame-video.mp4;./media/image/Ladybug.Mame-wheel.png;./media/image/Ladybug.Mame-wheelround.png
./Lastblad.Suposto-Mame.zip;LASTBLAD.SUPOSTO-MAME;false;;;false;;;;;;false;;0;;0;;false;;;;;0;;;;;;;;;;./media/image/Lastblad.Suposto-Mame-bezel.png;./media/image/Lastblad.Suposto-Mame-boxback.png;./media/image/Lastblad.Suposto-Mame-boxart.png;./media/image/Lastblad.Suposto-Mame-cartridge.png;./media/extras/Lastblad.Suposto-Mame-extra1.png;./media/fanart/Lastblad.Suposto-Mame-fanart.jpg;./media/image/Lastblad.Suposto-Mame-image.png;;;;./media/image/Lastblad.Suposto-Mame-marquee.png;./media/image/Lastblad.Suposto-Mame-image.png;./media/image/Lastblad.Suposto-Mame-wheelround.png;./media/screenshots/Lastblad.Suposto-Mame-screenshot.png;./media/image/Lastblad.Suposto-Mame-titleshot.png;./media/image/Lastblad.Suposto-Mame-boxart.png;./media/videos/Lastblad.Suposto-Mame-video.mp4;./media/image/Lastblad.Suposto-Mame-wheel.png;./media/image/Lastblad.Suposto-Mame-wheelround.png
./Lazercmd.Suposto-Mame.zip;LAZERCMD.SUPOSTO-MAME;false;;;false;;;;;;false;;0;;0;;false;;;;;0;;;;;;;;;;;;./media/image/Lazercmd.Suposto-Mame-boxart.png;;./media/extras/Lazercmd.Suposto-Mame-extra1.png;;./media/image/Lazercmd.Suposto-Mame-image.png;;;;./media/image/Lazercmd.Suposto-Mame-marquee.png;./media/image/Lazercmd.Suposto-Mame-image.png;./media/image/Lazercmd.Suposto-Mame-wheelround.png;./media/screenshots/Lazercmd.Suposto-Mame-screenshot.png;./media/image/Lazercmd.Suposto-Mame-titleshot.png;./media/image/Lazercmd.Suposto-Mame-boxart.png;./media/videos/Lazercmd.Suposto-Mame-video.mp4;./media/image/Lazercmd.Suposto-Mame-wheel.png;./media/image/Lazercmd.Suposto-Mame-wheelround.png
./Ldrun.Suposto-Mame.zip;LDRUN.SUPOSTO-MAME;false;;;false;;;;;;false;;0;;0;;false;;;;;0;;;;;;;;;;./media/image/Ldrun.Suposto-Mame-bezel.png;;./media/image/Ldrun.Suposto-Mame-boxart.png;;./media/extras/Ldrun.Suposto-Mame-extra1.png;./media/fanart/Ldrun.Suposto-Mame-fanart.jpg;./media/image/Ldrun.Suposto-Mame-image.png;;;;./media/image/Ldrun.Suposto-Mame-marquee.png;./media/image/Ldrun.Suposto-Mame-image.png;./media/image/Ldrun.Suposto-Mame-wheelround.png;./media/screenshots/Ldrun.Suposto-Mame-screenshot.png;./media/image/Ldrun.Suposto-Mame-titleshot.png;./media/image/Ldrun.Suposto-Mame-boxart.png;./media/videos/Ldrun.Suposto-Mame-video.mp4;./media/image/Ldrun.Suposto-Mame-wheel.png;./media/image/Ldrun.Suposto-Mame-wheelround.png
./Ldrun2.Suposto-Mame.zip;LDRUN2.SUPOSTO-MAME;false;;;false;;;;;;false;;0;;0;;false;;;;;0;;;;;;;;;;;;./media/image/Ldrun2.Suposto-Mame-boxart.png;;./media/extras/Ldrun2.Suposto-Mame-extra1.png;./media/fanart/Ldrun2.Suposto-Mame-fanart.jpg;./media/image/Ldrun2.Suposto-Mame-image.png;;;;./media/image/Ldrun2.Suposto-Mame-marquee.png;./media/image/Ldrun2.Suposto-Mame-image.png;./media/image/Ldrun2.Suposto-Mame-wheelround.png;./media/screenshots/Ldrun2.Suposto-Mame-screenshot.png;./media/image/Ldrun2.Suposto-Mame-titleshot.png;./media/image/Ldrun2.Suposto-Mame-boxart.png;./media/videos/Ldrun2.Suposto-Mame-video.mp4;./media/image/Ldrun2.Suposto-Mame-wheel.png;./media/image/Ldrun2.Suposto-Mame-wheelround.png
./Ldrun3.Suposto-Mame.zip;LDRUN3.SUPOSTO-MAME;false;;;false;;;;;;false;;0;;0;;false;;;;;0;;;;;;;;;;;;./media/image/Ldrun3.Suposto-Mame-boxart.png;;./media/extras/Ldrun3.Suposto-Mame-extra1.png;./media/fanart/Ldrun3.Suposto-Mame-fanart.jpg;./media/image/Ldrun3.Suposto-Mame-image.png;;;;./media/image/Ldrun3.Suposto-Mame-marquee.png;./media/image/Ldrun3.Suposto-Mame-image.png;./media/image/Ldrun3.Suposto-Mame-wheelround.png;./media/screenshots/Ldrun3.Suposto-Mame-screenshot.png;./media/image/Ldrun3.Suposto-Mame-titleshot.png;./media/image/Ldrun3.Suposto-Mame-boxart.png;./media/videos/Ldrun3.Suposto-Mame-video.mp4;./media/image/Ldrun3.Suposto-Mame-wheel.png;./media/image/Ldrun3.Suposto-Mame-wheelround.png
./Ldrun4.Suposto-Mame.zip;LDRUN4.SUPOSTO-MAME;false;;;false;;;;;;false;;0;;0;;false;;;;;0;;;;;;;;;;;;;;./media/extras/Ldrun4.Suposto-Mame-extra1.png;./media/fanart/Ldrun4.Suposto-Mame-fanart.jpg;./media/image/Ldrun4.Suposto-Mame-image.png;;;;./media/image/Ldrun4.Suposto-Mame-marquee.png;./media/image/Ldrun4.Suposto-Mame-image.png;./media/image/Ldrun4.Suposto-Mame-wheelround.png;./media/screenshots/Ldrun4.Suposto-Mame-screenshot.png;./media/image/Ldrun4.Suposto-Mame-titleshot.png;;./media/videos/Ldrun4.Suposto-Mame-video.mp4;./media/image/Ldrun4.Suposto-Mame-wheel.png;./media/image/Ldrun4.Suposto-Mame-wheelround.png
./Le2.Suposto-Mame.zip;LE2.SUPOSTO-MAME;false;;;false;;;;;;false;;0;;0;;false;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
./Legionna.Suposto-Mame.zip;LEGIONNA.SUPOSTO-MAME;false;;;false;;;;;;false;;0;;0;;false;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
./Leprechn.Mame.zip;LEPRECHN.MAME;false;;;false;;;;;;false;;0;;0;;false;;;;;0;;;;;;;;;;;;./media/image/Leprechn.Mame-boxart.png;;./media/extras/Leprechn.Mame-extra1.png;;./media/image/Leprechn.Mame-image.png;;;;./media/image/Leprechn.Mame-marquee.png;./media/image/Leprechn.Mame-image.png;./media/image/Leprechn.Mame-wheelround.png;./media/screenshots/Leprechn.Mame-screenshot.png;./media/image/Leprechn.Mame-titleshot.png;./media/image/Leprechn.Mame-boxart.png;./media/videos/Leprechn.Mame-video.mp4;./media/image/Leprechn.Mame-wheel.png;./media/image/Leprechn.Mame-wheelround.png
./Leprechn.Suposto-Mame.zip;LEPRECHN.SUPOSTO-MAME;false;;;false;;;;;;false;;0;;0;;false;;;;;0;;;;;;;;;;;;./media/image/Leprechn.Suposto-Mame-boxart.png;;./media/extras/Leprechn.Suposto-Mame-extra1.png;;./media/image/Leprechn.Suposto-Mame-image.png;;;;./media/image/Leprechn.Suposto-Mame-marquee.png;./media/image/Leprechn.Suposto-Mame-image.png;./media/image/Leprechn.Suposto-Mame-wheelround.png;./media/screenshots/Leprechn.Suposto-Mame-screenshot.png;./media/image/Leprechn.Suposto-Mame-titleshot.png;./media/image/Leprechn.Suposto-Mame-boxart.png;./media/videos/Leprechn.Suposto-Mame-video.mp4;./media/image/Leprechn.Suposto-Mame-wheel.png;./media/image/Leprechn.Suposto-Mame-wheelround.png
./Lethalen.Suposto-Mame.zip;LETHALEN.SUPOSTO-MAME;false;;;false;;;;;;false;;0;;0;;false;;;;;0;;;;;;;;;;./media/image/Lethalen.Suposto-Mame-bezel.png;;./media/image/Lethalen.Suposto-Mame-boxart.png;;./media/extras/Lethalen.Suposto-Mame-extra1.png;./media/fanart/Lethalen.Suposto-Mame-fanart.jpg;./media/image/Lethalen.Suposto-Mame-image.png;;./media/manuals/Lethalen.Suposto-Mame_(wor).pdf;;./media/image/Lethalen.Suposto-Mame-marquee.png;./media/image/Lethalen.Suposto-Mame-image.png;./media/image/Lethalen.Suposto-Mame-wheelround.png;./media/screenshots/Lethalen.Suposto-Mame-screenshot.png;./media/image/Lethalen.Suposto-Mame-titleshot.png;./media/image/Lethalen.Suposto-Mame-boxart.png;./media/videos/Lethalen.Suposto-Mame-video.mp4;./media/image/Lethalen.Suposto-Mame-wheel.png;./media/image/Lethalen.Suposto-Mame-wheelround.png
./Lethalj.Suposto-Mame.zip;LETHALJ.SUPOSTO-MAME;false;;;false;;;;;;false;;0;;0;;false;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
./Lethalth.Suposto-Mame.zip;LETHALTH.SUPOSTO-MAME;false;;;false;;;;;;false;;0;;0;;false;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
./Lgtnfght.Suposto-Mame.zip;LGTNFGHT.SUPOSTO-MAME;false;;;false;;;;;;false;;0;;0;;false;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
./Liberatr.Mame.zip;LIBERATR.MAME;false;;;false;;;;;;false;;0;;0;;false;;;;;0;;;;;;;;;;./media/image/Liberatr.Mame-bezel.png;;./media/image/Liberatr.Mame-boxart.png;;./media/extras/Liberatr.Mame-extra1.png;./media/fanart/Liberatr.Mame-fanart.jpg;./media/image/Liberatr.Mame-image.png;;./media/manuals/Liberatr.Mame_(us).pdf;;./media/image/Liberatr.Mame-marquee.png;./media/image/Liberatr.Mame-image.png;./media/image/Liberatr.Mame-wheelround.png;./media/screenshots/Liberatr.Mame-screenshot.png;./media/image/Liberatr.Mame-titleshot.png;./media/image/Liberatr.Mame-boxart.png;./media/videos/Liberatr.Mame-video.mp4;./media/image/Liberatr.Mame-wheel.png;./media/image/Liberatr.Mame-wheelround.png
./Lifefrce.Suposto-Mame.zip;LIFEFRCE.SUPOSTO-MAME;false;;;false;;;;;;false;;0;;0;;false;;;;;0;;;;;;;;;;./media/image/Lifefrce.Suposto-Mame-bezel.png;;;;./media/extras/Lifefrce.Suposto-Mame-extra1.png;./media/fanart/Lifefrce.Suposto-Mame-fanart.jpg;;;./media/manuals/Lifefrce.Suposto-Mame_(us).pdf;;./media/image/Lifefrce.Suposto-Mame-marquee.png;;./media/image/Lifefrce.Suposto-Mame-wheelround.png;./media/screenshots/Lifefrce.Suposto-Mame-screenshot.png;;;./media/videos/Lifefrce.Suposto-Mame-video.mp4;./media/image/Lifefrce.Suposto-Mame-wheel.png;./media/image/Lifefrce.Suposto-Mame-wheelround.png
./Liquidku.Suposto-Mame.zip;LIQUIDKU.SUPOSTO-MAME;false;;;false;;;;;;false;;0;;0;;false;;;;;0;;;;;;;;;;;;;;./media/extras/Liquidku.Suposto-Mame-extra1.png;./media/fanart/Liquidku.Suposto-Mame-fanart.jpg;;;;;;;;./media/screenshots/Liquidku.Suposto-Mame-screenshot.png;./media/image/Liquidku.Suposto-Mame-titleshot.png;;./media/videos/Liquidku.Suposto-Mame-video.mp4;;
./Lkage.Suposto-Mame.zip;LKAGE.SUPOSTO-MAME;false;;;false;;;;;;false;;0;;0;;false;;;;;0;;;;;;;;;;;;./media/image/Lkage.Suposto-Mame-boxart.png;;./media/extras/Lkage.Suposto-Mame-extra1.png;./media/fanart/Lkage.Suposto-Mame-fanart.jpg;./media/image/Lkage.Suposto-Mame-image.png;;./media/manuals/Lkage.Suposto-Mame_(us).pdf;;./media/image/Lkage.Suposto-Mame-marquee.png;./media/image/Lkage.Suposto-Mame-image.png;./media/image/Lkage.Suposto-Mame-wheelround.png;./media/screenshots/Lkage.Suposto-Mame-screenshot.png;./media/image/Lkage.Suposto-Mame-titleshot.png;./media/image/Lkage.Suposto-Mame-boxart.png;./media/videos/Lkage.Suposto-Mame-video.mp4;./media/image/Lkage.Suposto-Mame-wheel.png;./media/image/Lkage.Suposto-Mame-wheelround.png
./Llander.Mame.ZIP;LLANDER.MAME;false;;;false;;;;;;false;;0;;0;;false;;;;;0;;;;;;;;;;./media/image/Llander.Mame-bezel.png;;;;./media/extras/Llander.Mame-extra1.png;./media/fanart/Llander.Mame-fanart.jpg;;;./media/manuals/Llander.Mame_(wor).pdf;;;;;;;;./media/videos/Llander.Mame-video.mp4;;
./Lnc.Mame.ZIP;LNC.MAME;false;;;false;;;;;;false;;0;;0;;false;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
./Locomotn.Mame.ZIP;LOCOMOTN.MAME;false;;;false;;;;;;false;;0;;0;;false;;;;;0;;;;;;;;;;./media/image/Locomotn.Mame-bezel.png;;./media/image/Locomotn.Mame-boxart.png;;./media/extras/Locomotn.Mame-extra1.png;;./media/image/Locomotn.Mame-image.png;;;;./media/image/Locomotn.Mame-marquee.png;./media/image/Locomotn.Mame-image.png;./media/image/Locomotn.Mame-wheelround.png;./media/screenshots/Locomotn.Mame-screenshot.png;./media/image/Locomotn.Mame-titleshot.png;./media/image/Locomotn.Mame-boxart.png;./media/videos/Locomotn.Mame-video.mp4;./media/image/Locomotn.Mame-wheel.png;./media/image/Locomotn.Mame-wheelround.png
./Loht.Suposto-Mame.zip;LOHT.SUPOSTO-MAME;false;;;false;;;;;;false;;0;;0;;false;;;;;0;;;;;;;;;;;;./media/image/Loht.Suposto-Mame-boxart.png;;./media/extras/Loht.Suposto-Mame-extra1.png;./media/fanart/Loht.Suposto-Mame-fanart.jpg;./media/image/Loht.Suposto-Mame-image.png;;;;./media/image/Loht.Suposto-Mame-marquee.png;./media/image/Loht.Suposto-Mame-image.png;./media/image/Loht.Suposto-Mame-wheelround.png;./media/screenshots/Loht.Suposto-Mame-screenshot.png;./media/image/Loht.Suposto-Mame-titleshot.png;./media/image/Loht.Suposto-Mame-boxart.png;./media/videos/Loht.Suposto-Mame-video.mp4;./media/image/Loht.Suposto-Mame-wheel.png;./media/image/Loht.Suposto-Mame-wheelround.png
./Lomakai.Suposto-Mame.zip;LOMAKAI.SUPOSTO-MAME;false;;;false;;;;;;false;;0;;0;;false;;;;;0;;;;;;;;;;;;./media/image/Lomakai.Suposto-Mame-boxart.png;;./media/extras/Lomakai.Suposto-Mame-extra1.png;;./media/image/Lomakai.Suposto-Mame-image.png;;;;./media/image/Lomakai.Suposto-Mame-marquee.png;./media/image/Lomakai.Suposto-Mame-image.png;./media/image/Lomakai.Suposto-Mame-wheelround.png;./media/screenshots/Lomakai.Suposto-Mame-screenshot.png;./media/image/Lomakai.Suposto-Mame-titleshot.png;./media/image/Lomakai.Suposto-Mame-boxart.png;./media/videos/Lomakai.Suposto-Mame-video.mp4;./media/image/Lomakai.Suposto-Mame-wheel.png;./media/image/Lomakai.Suposto-Mame-wheelround.png
./Losttomb.Mame.ZIP;LOSTTOMB.MAME;false;;;false;;;;;;false;;0;;0;;false;;;;;0;;;;;;;;;;./media/image/Losttomb.Mame-bezel.png;;./media/image/Losttomb.Mame-boxart.png;;./media/extras/Losttomb.Mame-extra1.png;;./media/image/Losttomb.Mame-image.png;;./media/manuals/Losttomb.Mame_(us).pdf;;./media/image/Losttomb.Mame-marquee.png;./media/image/Losttomb.Mame-image.png;./media/image/Losttomb.Mame-wheelround.png;./media/screenshots/Losttomb.Mame-screenshot.png;./media/image/Losttomb.Mame-titleshot.png;./media/image/Losttomb.Mame-boxart.png;./media/videos/Losttomb.Mame-video.mp4;./media/image/Losttomb.Mame-wheel.png;./media/image/Losttomb.Mame-wheelround.png
./Lotlot.Suposto-Mame.zip;LOTLOT.SUPOSTO-MAME;false;;;false;;;;;;false;;0;;0;;false;;;;;0;;;;;;;;;;;;./media/image/Lotlot.Suposto-Mame-boxart.png;;./media/extras/Lotlot.Suposto-Mame-extra1.png;./media/fanart/Lotlot.Suposto-Mame-fanart.jpg;./media/image/Lotlot.Suposto-Mame-image.png;;;;./media/image/Lotlot.Suposto-Mame-marquee.png;./media/image/Lotlot.Suposto-Mame-image.png;./media/image/Lotlot.Suposto-Mame-wheelround.png;./media/screenshots/Lotlot.Suposto-Mame-screenshot.png;./media/image/Lotlot.Suposto-Mame-titleshot.png;./media/image/Lotlot.Suposto-Mame-boxart.png;./media/videos/Lotlot.Suposto-Mame-video.mp4;./media/image/Lotlot.Suposto-Mame-wheel.png;./media/image/Lotlot.Suposto-Mame-wheelround.png
./Lottofun.Mame.zip;LOTTOFUN.MAME;false;;;false;;;;;;false;;0;;0;;false;;;;;0;;;;;;;;;;;;;;./media/extras/Lottofun.Mame-extra1.png;./media/fanart/Lottofun.Mame-fanart.jpg;;;;;./media/image/Lottofun.Mame-marquee.png;;./media/image/Lottofun.Mame-wheelround.png;./media/screenshots/Lottofun.Mame-screenshot.png;./media/image/Lottofun.Mame-titleshot.png;;./media/videos/Lottofun.Mame-video.mp4;./media/image/Lottofun.Mame-wheel.png;./media/image/Lottofun.Mame-wheelround.png
./Lrescue.Mame.ZIP;LRESCUE.MAME;false;;;false;;;;;;false;;0;;0;;false;;;;;0;;;;;;;;;;./media/image/Lrescue.Mame-bezel.png;;./media/image/Lrescue.Mame-boxart.png;;./media/extras/Lrescue.Mame-extra1.png;./media/fanart/Lrescue.Mame-fanart.jpg;./media/image/Lrescue.Mame-image.png;;;;./media/image/Lrescue.Mame-marquee.png;./media/image/Lrescue.Mame-image.png;./media/image/Lrescue.Mame-wheelround.png;./media/screenshots/Lrescue.Mame-screenshot.png;./media/image/Lrescue.Mame-titleshot.png;./media/image/Lrescue.Mame-boxart.png;./media/videos/Lrescue.Mame-video.mp4;./media/image/Lrescue.Mame-wheel.png;./media/image/Lrescue.Mame-wheelround.png
./Lrunner.Mame.zip;LRUNNER.MAME;false;;;false;;;;;;false;;0;;0;;false;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
./Luckywld.Suposto-Mame.zip;LUCKYWLD.SUPOSTO-MAME;false;;;false;;;;;;false;;0;;0;;false;;;;;0;;;;;;;;;;;;./media/image/Luckywld.Suposto-Mame-boxart.png;;./media/extras/Luckywld.Suposto-Mame-extra1.png;./media/fanart/Luckywld.Suposto-Mame-fanart.jpg;./media/image/Luckywld.Suposto-Mame-image.png;;;;./media/image/Luckywld.Suposto-Mame-marquee.png;./media/image/Luckywld.Suposto-Mame-image.png;./media/image/Luckywld.Suposto-Mame-wheelround.png;./media/screenshots/Luckywld.Suposto-Mame-screenshot.png;./media/image/Luckywld.Suposto-Mame-titleshot.png;./media/image/Luckywld.Suposto-Mame-boxart.png;./media/videos/Luckywld.Suposto-Mame-video.mp4;./media/image/Luckywld.Suposto-Mame-wheel.png;./media/image/Luckywld.Suposto-Mame-wheelround.png
./Lupin3.Mame.ZIP;LUPIN3.MAME;false;;;false;;;;;;false;;0;;0;;false;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
./Lwings.Mame.ZIP;LWINGS.MAME;false;;;false;;;;;;false;;0;;0;;false;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
./Lwingsjp.Mame.ZIP;LWINGSJP.MAME;false;;;false;;;;;;false;;0;;0;;false;;;;;0;;;;;;;;;;./media/image/Lwingsjp.Mame-bezel.png;;./media/image/Lwingsjp.Mame-boxart.png;;./media/extras/Lwingsjp.Mame-extra1.png;./media/fanart/Lwingsjp.Mame-fanart.jpg;./media/image/Lwingsjp.Mame-image.png;;./media/manuals/Lwingsjp.Mame_(us).pdf;;./media/image/Lwingsjp.Mame-marquee.png;./media/image/Lwingsjp.Mame-image.png;./media/image/Lwingsjp.Mame-wheelround.png;./media/screenshots/Lwingsjp.Mame-screenshot.png;./media/image/Lwingsjp.Mame-titleshot.png;./media/image/Lwingsjp.Mame-boxart.png;./media/videos/Lwingsjp.Mame-video.mp4;./media/image/Lwingsjp.Mame-wheel.png;./media/image/Lwingsjp.Mame-wheelround.png
./Mach3.Mame.ZIP;MACH3.MAME;false;;;false;;;;;;false;;0;;0;;false;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
./Madcrash.Suposto-Mame.zip;MADCRASH.SUPOSTO-MAME;false;;;false;;;;;;false;;0;;0;;false;;;;;0;;;;;;;;;;;;./media/image/Madcrash.Suposto-Mame-boxart.png;;./media/extras/Madcrash.Suposto-Mame-extra1.png;;./media/image/Madcrash.Suposto-Mame-image.png;;;;./media/image/Madcrash.Suposto-Mame-marquee.png;./media/image/Madcrash.Suposto-Mame-image.png;./media/image/Madcrash.Suposto-Mame-wheelround.png;./media/screenshots/Madcrash.Suposto-Mame-screenshot.png;./media/image/Madcrash.Suposto-Mame-titleshot.png;./media/image/Madcrash.Suposto-Mame-boxart.png;./media/videos/Madcrash.Suposto-Mame-video.mp4;./media/image/Madcrash.Suposto-Mame-wheel.png;./media/image/Madcrash.Suposto-Mame-wheelround.png
./Magic Sword - Heroic Fantasy.Cps1.zip;MAGIC SWORD - HEROIC FANTASY.CPS1;false;;;false;;;;;;false;;0;;0;;false;;;;;0;;;;;;;;;;./media/image/Magic Sword - Heroic Fantasy.Cps1-bezel.png;;;;./media/extras/Magic Sword - Heroic Fantasy.Cps1-extra1.png;./media/fanart/Magic Sword - Heroic Fantasy.Cps1-fanart.jpg;./media/image/Magic Sword - Heroic Fantasy.Cps1-image.png;;./media/manuals/Magic Sword - Heroic Fantasy.Cps1_(us).pdf;;;./media/image/Magic Sword - Heroic Fantasy.Cps1-image.png;;./media/screenshots/Magic Sword - Heroic Fantasy.Cps1-screenshot.png;./media/image/Magic Sword - Heroic Fantasy.Cps1-titleshot.png;;./media/videos/Magic Sword - Heroic Fantasy.Cps1-video.mp4;;
